開始,終了,タイプ,放送局,配信サイト,時間,期間
2021-10-01,2021-12-24,放送,AT-X,,金曜 22:00 - 22:30,2021年10月1日 - 12月24日
2021-10-01,2021-12-24,放送,TOKYO MX,,金曜 22:30 - 23:00,2021年10月1日 - 12月24日
2021-10-01,2021-12-24,放送,BS11,,金曜 23:00 - 23:30,2021年10月1日 - 12月24日
2021-10-02,2021-12-25,放送,KBS京都,,土曜 0:00 - 0:30（金曜深夜）,2021年10月2日 - 12月25日
2021-10-02,2021-12-25,放送,サンテレビ,,土曜 0:00 - 0:30（金曜深夜）,2021年10月2日 - 12月25日
2021-10-02,2021-12-25,放送,テレビ愛知,,土曜 3:05 - 3:35（金曜深夜）,2021年10月2日 - 12月25日
2021-10-01,,配信,,dアニメストア,金曜 22:30 更新,2021年10月1日
2021-10-08,,配信,,ニコニコ生放送[36],金曜 23:30 - 土曜 0:00,2021年10月8日
2021-10-08,,配信,,ABEMA,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,ニコニコチャンネル,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,GYAO!,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,ひかりTV,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,FOD,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,バンダイチャンネル,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,Hulu,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,TELASA,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,J:COMオンデマンド,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,みるプラス見放題プレミアム,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,アニメ放題,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,U-NEXT,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,Amazon Prime Video,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,アニメカ,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,Rakuten TV,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,DMM.com,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,music.jp,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,ビデオマーケット,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,HAPPY!動画,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,クランクイン！ビデオ,金曜 22:30 以降順次更新,2021年10月8日以降順次
2021-10-08,,配信,,ムービーフルplus,金曜 22:30 以降順次更新,2021年10月8日以降順次
